Iteração,Fitness Média,Fitness STD,Melhor Fitness,Pior Fitness,Qtd Repetidos,Indv melhores que os pais,Indv piores que os pais
1,0.01699467438886673,0.023791938136902557,0.0960613170865325,0.00018744445845371883,18,38,56
2,0.02580414807195327,0.028184430652919232,0.0960613170865325,6.232449021384381e-16,19,24,60
3,0.034918393148293425,0.03317245278671467,0.107704829007651,2.380949872312688e-05,12,19,75
4,0.04445559774903782,0.03535955443499794,0.107704829007651,2.380949872312688e-05,12,21,63
5,0.060413039581866404,0.03600086590481177,0.107704829007651,2.380949872312688e-05,10,16,74
6,0.06882158878945396,0.03261485649803339,0.107704829007651,7.256214972115208e-05,7,8,74
7,0.0775469413907886,0.025872238712341733,0.107704829007651,6.232449021384381e-16,5,11,81
8,0.0790520361058935,0.025029244039025973,0.107704829007651,0.0005874204597814142,5,12,74
9,0.0817449918282029,0.02271994492079521,0.107704829007651,0.0005874204597814142,5,9,85
10,0.08107280458361257,0.022012993258595737,0.107704829007651,0.0009036810677518624,4,11,75
11,0.08146138750031434,0.024177488729441157,0.107704829007651,0.0005874204597814142,4,12,72
12,0.08672552068031901,0.019620121878151705,0.107704829007651,0.0020370879755711494,3,16,70
13,0.08114024689993075,0.02965246210241135,0.1861644292134593,0.00048318135702285925,6,20,74
14,0.0823407665990429,0.03177078178535836,0.1861644292134593,0.008129809601887505,10,15,71
15,0.08223817851071785,0.04115293561073535,0.1861644292134593,0.00048318135702285925,13,21,71
16,0.08600336971344642,0.039064830318591016,0.1861644292134593,0.00048318135702285925,11,19,71
17,0.09409555081295014,0.044841280033014255,0.1861644292134593,0.0012940641521512217,12,17,73
18,0.09271079882938796,0.047108458041271735,0.1861644292134593,0.008129809601887505,13,12,76
19,0.09010542867892629,0.05434569003424793,0.1861644292134593,1.2040300767436537e-05,13,11,81
20,0.09708964626856535,0.055938730337302366,0.1861644292134593,1.2040300767436537e-05,13,10,80
21,0.09778345692172713,0.052098190616263466,0.1861644292134593,0.00048318135702285925,13,11,73
22,0.10696750826517397,0.06069720590027653,0.1861644292134593,0.003232970128446159,16,6,72
23,0.11339916499669268,0.05913676498778756,0.1861644292134593,0.0015174266926645367,15,11,75
24,0.10101057967383564,0.05922617581902476,0.1861644292134593,0.0017472033477151472,13,12,68
25,0.10454284441936512,0.058851316107131915,0.1861644292134593,0.00031796836904549107,14,10,78
26,0.09848782508440386,0.05461937735544604,0.1861644292134593,0.00031796836904549107,13,14,74
27,0.1082188460512397,0.05507913957818168,0.1861644292134593,0.00031796836904549107,15,8,82
28,0.1163646682441175,0.058310911030452474,0.1861644292134593,0.00048318135702285925,14,13,73
29,0.10517606285252472,0.0613800666481473,0.1861644292134593,0.00048318135702285925,16,6,82
30,0.10730223568264467,0.06156173444692116,0.1861644292134593,1.356957979045803e-05,12,10,80
