Iteração,Fitness Média,Fitness STD,Melhor Fitness,Pior Fitness,Qtd Repetidos,Indv melhores que os pais,Indv piores que os pais
1,0.01699467438886673,0.023791938136902557,0.0960613170865325,0.00018744445845371883,18,3,3
2,0.01984580076874221,0.023202256120548125,0.10030926821573528,5.514778287443675e-06,15,2,12
3,0.02075903144768225,0.02346195684907311,0.10030926821573528,5.514778287443675e-06,19,6,2
4,0.023775779989657807,0.02747454440326288,0.11329591402694064,0.00020485392158005666,22,3,1
5,0.028033283360593332,0.0285019967589577,0.11329591402694064,5.514778287443675e-06,19,4,2
6,0.026693834133611195,0.02798463332696228,0.11329591402694064,1.356957979045803e-05,18,4,6
7,0.027618918735949873,0.027487009852604934,0.11444016933550362,1.356957979045803e-05,17,4,10
8,0.025165304018557374,0.028083730881419453,0.12380138036917034,5.514778287443675e-06,18,3,5
9,0.03243488811538965,0.03386540554780831,0.1861644292134593,1.2040300767436537e-05,14,7,7
10,0.030397557730953925,0.03208652069996577,0.1861644292134593,4.09297286671355e-05,15,4,4
11,0.03435997645802282,0.035021824921859734,0.1861644292134593,1.356957979045803e-05,19,6,8
12,0.03297329211821749,0.03220754510327456,0.1861644292134593,1.356957979045803e-05,14,2,4
13,0.033880356413217634,0.038269465207544984,0.1861644292134593,0.00031796836904549107,14,3,5
14,0.03367543113537905,0.038778710858480274,0.1861644292134593,1.356957979045803e-05,20,4,8
15,0.03682958619427159,0.039808457189938196,0.1861644292134593,1.356957979045803e-05,18,2,4
16,0.03536263560169453,0.038304012723943945,0.1861644292134593,1.113148687615448e-05,18,4,8
17,0.03715313452389137,0.03991407236466033,0.1861644292134593,5.514778287443675e-06,17,3,3
18,0.03284975646036324,0.03850528165779965,0.1861644292134593,0.00031796836904549107,16,5,11
19,0.03922516024365978,0.04520607319011332,0.1861644292134593,0.0001300266442531566,17,1,1
20,0.037166934311929106,0.0390437094490898,0.1861644292134593,2.380949872312688e-05,18,3,7
21,0.03508691325284993,0.04156793682140513,0.1861644292134593,1.356957979045803e-05,11,6,12
22,0.041271558387442626,0.0478365002366326,0.1861644292134593,7.149402643472982e-05,15,3,3
23,0.03827341674267399,0.04615485191673474,0.1861644292134593,1.2040300767436537e-05,17,3,7
24,0.03150816218124568,0.03992446670324608,0.1861644292134593,1.356957979045803e-05,17,1,5
25,0.03161841503850453,0.03676081484077578,0.1861644292134593,1.2040300767436537e-05,16,4,10
26,0.03230845954308396,0.03584489288945596,0.1861644292134593,1.356957979045803e-05,17,3,11
27,0.028834091244099115,0.03439075729897578,0.1861644292134593,7.149402643472982e-05,17,0,4
28,0.03553905106841124,0.042282789458615536,0.1861644292134593,6.232449021384381e-16,19,2,6
29,0.035418481061761514,0.047870485341419855,0.1861644292134593,4.09297286671355e-05,16,8,10
30,0.028763566486178647,0.04359392584303203,0.1861644292134593,2.380949872312688e-05,18,4,6
31,0.030760376327607735,0.0376298004112597,0.1861644292134593,1.356957979045803e-05,17,4,8
32,0.026077417649057952,0.0293730236638991,0.1861644292134593,4.290012929824804e-05,17,2,4
33,0.03430453109319984,0.03259042430014282,0.1861644292134593,4.09297286671355e-05,14,2,8
34,0.03249926278928074,0.03897687729031769,0.1861644292134593,1.356957979045803e-05,17,5,9
35,0.03134247212902854,0.04368939023774466,0.1861644292134593,0.00018924806444375398,19,2,2
36,0.029465579860234507,0.04494669368586549,0.1861644292134593,1.356957979045803e-05,14,8,4
37,0.02784162777793267,0.037953503062537995,0.1861644292134593,1.356957979045803e-05,17,1,3
38,0.03806712675558851,0.04622715207599532,0.1861644292134593,6.232449021384381e-16,11,5,11
39,0.030920023037973875,0.03529544709677056,0.1861644292134593,1.356957979045803e-05,17,1,5
40,0.03232040397667905,0.036858188816500104,0.1861644292134593,1.356957979045803e-05,15,2,10
41,0.026553758666907935,0.03215264512938737,0.1861644292134593,0.0001675454098696106,15,4,2
42,0.036823068576928256,0.04378588618192285,0.1861644292134593,7.827902127537426e-05,19,1,7
43,0.03709979837665756,0.04454404655736569,0.1861644292134593,0.00031796836904549107,16,2,6
44,0.0281417495543996,0.03271608457022817,0.1861644292134593,1.356957979045803e-05,15,2,4
45,0.03219523646574107,0.038656006402605775,0.1861644292134593,1.356957979045803e-05,18,3,11
46,0.02950316661656764,0.03413443652342099,0.1861644292134593,1.356957979045803e-05,14,0,8
47,0.03164424067781953,0.03658208554523481,0.1861644292134593,5.514778287443675e-06,16,1,3
48,0.026112317565179174,0.029881830699588264,0.1861644292134593,2.723947181737696e-06,13,0,0
49,0.031032352418689946,0.033161761186835226,0.1861644292134593,0.00031796836904549107,14,1,3
50,0.03210947319250854,0.03362121135041053,0.1861644292134593,1.356957979045803e-05,9,1,7
