Iteração,Fitness Média,Fitness STD,Melhor Fitness,Pior Fitness,Qtd Repetidos,Indv melhores que os pais,Indv piores que os pais
1,0.01699467438886673,0.023791938136902557,0.0960613170865325,0.00018744445845371883,18,9,15
2,0.021037284218701123,0.02471443957095537,0.0960613170865325,5.514778287443675e-06,21,12,20
3,0.021728388971101024,0.025086705279253257,0.0960613170865325,1.356957979045803e-05,17,10,28
4,0.02139180981703652,0.02199938284517517,0.0960613170865325,2.723947181737696e-06,19,10,26
5,0.02188561074896732,0.020355826614614405,0.0960613170865325,1.356957979045803e-05,22,16,20
6,0.029040544936388413,0.024455394800900736,0.0960613170865325,2.5383490428103392e-05,21,8,30
7,0.026272618562404402,0.025984651881912374,0.0960613170865325,1.356957979045803e-05,20,12,14
8,0.027973011488806612,0.024078663934736084,0.0960613170865325,6.232449021384381e-16,15,8,18
9,0.03253750881710221,0.023423609158109503,0.0960613170865325,1.2040300767436537e-05,15,10,26
10,0.03530302426430718,0.024496604698386083,0.0960613170865325,0.0009036810677518624,15,5,25
11,0.038679479392653766,0.028078863034851256,0.10402661766930371,0.00020485392158005666,15,5,21
12,0.03696418593415549,0.0299866846365237,0.10563401786440331,1.356957979045803e-05,16,6,16
13,0.03671964136592295,0.030589705867908837,0.10563401786440331,0.0001675454098696106,15,6,20
14,0.03777984556000907,0.031384500267614496,0.10563401786440331,4.290012929824804e-05,12,8,28
15,0.04506640054835635,0.03468585043555157,0.10563401786440331,0.0002188766282482655,17,3,21
16,0.04540078181771794,0.036869379077064786,0.10563401786440331,1.356957979045803e-05,14,4,22
17,0.047770004678323603,0.0377569275321739,0.13559973027449287,3.2536703896502556e-05,17,12,24
18,0.04454269037607748,0.038220090419576025,0.13559973027449287,2.5383490428103392e-05,13,13,15
19,0.043965528630386504,0.03472234536173052,0.13559973027449287,1.356957979045803e-05,15,6,22
20,0.0507211146672914,0.035584212475897166,0.14152234824124107,2.5383490428103392e-05,16,3,29
21,0.04427866336432617,0.03865103022524215,0.14152234824124107,4.290012929824804e-05,18,7,33
22,0.04862401847790352,0.04158400159507922,0.14152234824124107,6.232449021384381e-16,15,5,23
23,0.049843385448552935,0.04321124652415749,0.14152234824124107,5.514778287443675e-06,14,7,35
24,0.04833083403216347,0.04648785643154088,0.14152234824124107,1.356957979045803e-05,12,9,33
25,0.040404171581398696,0.03666439400393937,0.14152234824124107,0.00031796836904549107,16,9,17
26,0.041076423158339974,0.03877633415852777,0.14152234824124107,6.232449021384381e-16,13,5,29
27,0.04741014083325128,0.043463576585437175,0.14152234824124107,5.514778287443675e-06,11,3,17
28,0.04884522055321016,0.045727621729813,0.14152234824124107,2.723947181737696e-06,15,5,27
29,0.04839989743797366,0.04792781296978323,0.14152234824124107,5.514778287443675e-06,16,4,26
30,0.053172140637866905,0.0475490813666062,0.14152234824124107,3.2536703896502556e-05,13,7,17
31,0.06462438211296975,0.046541273753311796,0.14152234824124107,0.00048318135702285925,14,8,22
32,0.06604438908991869,0.04613954061392494,0.14152234824124107,3.2536703896502556e-05,12,6,26
33,0.05494932017056026,0.04874132009389935,0.14152234824124107,0.0,17,4,18
34,0.062449298340821094,0.05189327115599901,0.14152234824124107,1.356957979045803e-05,14,10,30
35,0.06597278953682545,0.0527265085713093,0.158915333219876,1.356957979045803e-05,13,5,27
36,0.06916541857105751,0.05585584544260526,0.158915333219876,7.256214972115208e-05,10,9,23
37,0.06829440296927096,0.05554187672723101,0.158915333219876,2.723947181737696e-06,7,13,25
38,0.0699731086834565,0.05688295754545485,0.158915333219876,7.149402643472982e-05,9,1,23
39,0.06310932379440652,0.054669375669076425,0.158915333219876,0.0,15,4,24
40,0.07929440266519995,0.05781952128813254,0.158915333219876,9.599463642517377e-05,13,4,18
41,0.08083790138112291,0.057227543394366566,0.17607709590189274,4.290012929824804e-05,9,3,21
42,0.08027396589934814,0.058525310460240475,0.1930891175861288,5.2901385276787945e-05,12,7,25
43,0.06894620207782132,0.05985147403583591,0.1930891175861288,5.514778287443675e-06,13,7,21
44,0.0714105861618693,0.05867656118445816,0.1930891175861288,6.232449021384381e-16,14,1,19
45,0.07771239944740913,0.05776518979005401,0.1930891175861288,0.0005874204597814142,16,5,19
46,0.07302597493920265,0.06090979955669258,0.1930891175861288,1.356957979045803e-05,14,2,8
47,0.07933935138567798,0.06162173358524504,0.1930891175861288,3.803410188467457e-05,9,2,22
48,0.08213395953988663,0.06220313197311109,0.1930891175861288,2.5383490428103392e-05,10,5,17
49,0.08918175439474023,0.06207961531167512,0.1930891175861288,3.803410188467457e-05,11,8,22
50,0.08102949866889553,0.06606024215318473,0.1930891175861288,0.0,11,6,20
